"status_id","created_at","user_id","screen_name","text","source","is_quote","is_retweet","favorite_count","retweet_count"
"1038837622075006976",2018-09-09 17:12:44,"2400260346","contrapuntovzla","@AnIbAlBrUzUaL #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038891066370519041",2018-09-09 20:45:06,"2400260346","contrapuntovzla","#SinLuz Repite apagón en Caracas: varios sectores se quedaron otra vez sin luz el domingo #9Sep https://t.co/BQQqiO5ODq https://t.co/ayHIZTwMJU","Postcron App",FALSE,FALSE,0,0
"1038996759773696001",2018-09-10 03:45:05,"2400260346","contrapuntovzla","#SinLuz Repite apagón en Caracas: varios sectores se quedaron otra vez sin luz el domingo #9Sep https://t.co/BQQqiO5ODq https://t.co/OR3tFWtQGn","Postcron App",FALSE,FALSE,0,1
"1038838070630645760",2018-09-09 17:14:31,"2400260346","contrapuntovzla","@leonemicale #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038837168037392385",2018-09-09 17:10:56,"2400260346","contrapuntovzla","@maria_herrero #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038966605693300736",2018-09-10 01:45:16,"2400260346","contrapuntovzla","#SinLuz Repite apagón en Caracas: varios sectores se quedaron otra vez sin luz el domingo #9Sep https://t.co/BQQqiO5ODq https://t.co/UR51XgvN0Y","Postcron App",FALSE,FALSE,0,1
"1038838408108490759",2018-09-09 17:15:51,"2400260346","contrapuntovzla","@maxcubillan #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038837421809516546",2018-09-09 17:11:56,"2400260346","contrapuntovzla","@armanducho #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,1,0
"1038837902552256512",2018-09-09 17:13:51,"2400260346","contrapuntovzla","@Fisiomonica_ms #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038877471301660673",2018-09-09 19:51:05,"2400260346","contrapuntovzla","#SinLuz Se incrementan los apagones en Caracas: varios sectores se quedaron sin luz el domingo #9Sep https://t.co/BQQqiO5ODq https://t.co/SWmsQsuJcS","Postcron App",FALSE,FALSE,1,6
